,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
7866,7458,4995,1,5,235,25,188,9,5,133,71,4838,4643,4010,1,3,3283,3129,4,1,Anomaly
7867,5907,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
7868,538,4416,1,14,436,341,1978,6,5,1115,2152,3234,2766,4307,1,3,843,391,33,1,Anomaly
7869,2706,4582,1,111,1116,1068,3986,3,1,3435,4735,1117,1016,2817,1,3,141,26,536,0,Normal
7870,6559,2065,1,4,270,20,2553,9,5,2475,1508,2254,2722,2076,1,3,1809,1978,5,1,Anomaly
7871,38,5157,2,0,473,0,63,9,0,70,0,4919,0,0,0,0,0,0,0,2,Anomaly
7872,9450,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
7873,1562,654,1,21,674,790,4980,3,1,4921,4842,304,328,854,1,3,233,69,243,0,Normal
7874,7647,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
7875,7831,3571,1,5,632,82,1124,9,5,2495,1667,3580,3727,2790,1,3,3123,1102,47,1,Anomaly
7876,1715,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
7877,4379,6,2,0,48,0,5263,9,0,5466,0,6,0,0,0,0,0,0,0,2,Anomaly
7878,6191,5,2,0,48,0,5264,9,0,5482,0,5,0,0,0,0,0,0,0,2,Anomaly
7879,9483,9,2,0,14,0,5260,9,0,5387,0,9,0,0,0,0,0,0,0,2,Anomaly
7880,3878,9,2,0,13,0,5260,9,0,5384,0,9,0,0,0,0,0,0,0,2,Anomaly
7881,7547,3428,1,5,152,25,1071,9,5,768,761,3958,3801,2898,1,3,1923,1895,4,1,Anomaly
7882,5022,4719,1,14,471,354,1093,6,5,687,1749,4000,3625,4384,1,3,1877,1634,35,1,Anomaly
7883,5317,10,2,0,182,0,5259,9,0,5528,0,10,0,0,0,0,0,0,0,2,Anomaly
7884,1488,7,2,0,17,0,5262,9,0,5406,0,7,0,0,0,0,0,0,0,2,Anomaly
7885,6459,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
7886,8119,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
7887,6882,4,2,0,601,0,5265,9,0,5697,0,4,0,0,0,0,0,0,0,2,Anomaly
7888,1342,1545,1,4,1011,24,3493,3,1,3837,2370,1441,1971,1459,1,3,196,63,13,0,Normal
7889,8055,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
7890,946,2402,1,5,86,149,2020,6,5,850,2512,3287,2750,2677,1,3,1011,869,64,1,Anomaly
7891,644,1017,1,62,992,802,5093,3,1,5010,4593,197,214,708,1,3,100,21,77,0,Normal
7892,3589,3259,1,7,358,125,1686,9,5,1701,2019,3284,3065,2484,1,3,1887,1384,40,1,Normal
7893,2803,824,1,35,825,929,5008,3,1,4916,5128,265,311,712,1,3,116,28,360,0,Normal
7894,3963,4,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
7895,3785,3091,1,5,152,25,1400,9,5,959,1001,3471,3462,2594,1,3,2108,2132,4,1,Anomaly
7896,9263,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
7897,5462,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
7898,7312,0,2,0,1,0,0,0,0,0,0,5065,0,0,0,0,0,0,0,2,Normal
7899,8539,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
7900,4860,2731,1,5,285,274,1815,6,5,1809,2641,3166,2990,2244,1,3,2665,2667,117,1,Anomaly
7901,9824,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
7902,1685,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
7903,7066,4,2,0,14,0,5265,9,0,5446,0,4,0,0,0,0,0,0,0,2,Normal
7904,5233,10,2,0,387,0,5259,9,0,5574,0,10,0,0,0,0,0,0,0,2,Normal
7905,1316,7,2,0,17,0,5262,9,0,5406,0,7,0,0,0,0,0,0,0,2,Anomaly
7906,2686,238,0,2,22,10,4388,3,1,3957,3804,1,4,0,0,0,0,0,41,0,Normal
7907,7094,2767,1,7,306,690,2068,6,5,1860,3077,3207,2522,4295,1,3,2789,2717,274,1,Anomaly
7908,6969,4,2,0,48,0,5265,9,0,5504,0,4,0,0,0,0,0,0,0,2,Anomaly
7909,2917,2060,0,3,154,24,939,3,1,1637,1610,4303,3936,3028,0,0,0,0,40,0,Normal
7910,3875,3285,1,5,164,25,1211,9,5,902,868,3816,3526,2820,1,3,2493,2343,4,1,Anomaly
7911,2193,4855,1,111,1135,1068,3932,3,1,3341,4563,1194,1066,3583,1,3,51,30,536,0,Normal
7912,527,8,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
7913,8645,7,2,0,17,0,5262,9,0,5406,0,7,0,0,0,0,0,0,0,2,Anomaly
7914,3567,2258,1,7,86,701,2475,6,5,961,3292,3063,2054,4244,1,3,899,260,284,1,Anomaly
7915,9649,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
7916,8511,3830,1,9,616,768,1532,6,5,2345,3187,3889,2942,4380,1,3,2247,2798,336,1,Anomaly
7917,1536,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
7918,5235,3852,1,5,705,25,803,9,5,2590,524,4132,4094,3066,1,3,1584,684,4,1,Normal
7919,3143,338,1,7,379,136,4863,3,1,5085,4458,490,321,174,1,3,106,15,42,0,Normal
7920,3595,2702,1,5,152,25,1858,9,5,1240,1304,3120,3210,2519,1,3,388,160,4,1,Anomaly
7921,5088,3311,1,5,263,201,1179,6,5,1374,2244,3842,3656,3209,1,3,3151,3084,91,1,Normal
7922,5006,5234,2,0,831,0,52,9,0,88,0,4934,0,0,0,0,0,0,0,2,Anomaly
7923,3970,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
7924,1610,225,0,2,28,14,4442,3,1,4151,3908,9,3,0,0,0,0,0,49,0,Normal
7925,3866,3525,1,16,1271,474,3569,6,5,4287,2725,1364,1787,1059,1,3,575,773,39,1,Anomaly
7926,7021,2782,0,2,348,3,387,6,5,1867,69,4334,5,0,1,3,3426,3164,3,3,Normal
7927,5931,3447,1,7,544,57,1924,9,5,2267,1492,4987,4692,4677,1,3,2706,2558,16,1,Normal
7928,1987,3662,1,12,558,772,2089,3,1,2125,3319,3724,2348,4422,1,3,102,25,306,0,Normal
7929,3343,4181,1,5,703,25,577,9,5,2425,358,4432,4334,3402,1,3,2688,2943,4,1,Normal
7930,8289,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
7931,520,2781,1,5,152,25,1745,9,5,1183,1244,3218,3221,2382,1,3,442,161,4,1,Anomaly
7932,4347,8,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
7933,3614,0,2,0,1,0,0,0,0,0,0,5039,0,0,0,0,0,0,0,2,Normal
7934,6876,4174,1,28,400,916,3024,6,5,1305,3609,2663,1547,4113,1,3,1000,607,392,1,Anomaly
7935,7053,1805,0,2,348,3,1494,6,5,2766,156,2816,6,0,1,3,3353,3152,3,3,Normal
7936,2200,3626,1,12,558,772,2116,3,1,2141,3346,3702,2315,4401,1,3,96,24,306,0,Normal
7937,2413,3783,1,12,558,772,1979,3,1,2054,3270,3846,2459,4489,1,3,114,25,306,0,Normal
7938,5414,3243,1,5,137,25,1243,9,5,811,890,3764,3268,2658,1,3,3222,1403,4,1,Normal
7939,2297,747,1,29,764,894,5004,3,1,4918,5022,285,314,807,1,3,108,26,326,0,Normal
7940,7347,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
7941,4244,4,2,0,48,0,5265,9,0,5504,0,4,0,0,0,0,0,0,0,2,Anomaly
7942,9400,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
7943,8031,5202,2,0,1117,0,97,9,0,500,0,4891,0,0,0,0,0,0,0,2,Anomaly
7944,4654,4605,1,5,152,25,313,9,5,213,179,4699,4563,3820,1,3,1257,606,4,1,Anomaly
7945,9413,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
7946,1634,3609,1,12,558,772,2130,3,1,2155,3363,3687,2299,4402,1,3,99,26,306,0,Normal
7947,7499,4,2,0,594,0,5265,9,0,5696,0,4,0,0,0,0,0,0,0,2,Anomaly
7948,2511,164,0,2,28,14,4517,3,1,4280,4055,10,8,0,0,0,0,0,49,0,Normal
7949,7894,4770,1,25,1378,406,3652,6,5,4827,1794,1257,2407,1552,1,3,2403,1839,3,1,Anomaly
7950,8621,4717,1,15,1324,191,3050,9,5,4041,1075,1633,3451,2942,1,3,1528,1803,3,1,Anomaly
7951,1947,956,1,29,764,897,4606,3,1,4595,4856,608,593,1143,1,3,99,27,331,0,Normal
7952,2427,170,0,2,28,14,4509,3,1,4271,4040,10,4,0,0,0,0,0,49,0,Normal
7953,8760,4351,1,13,900,393,2153,6,5,2879,2274,2905,2825,1807,1,3,1619,1320,48,1,Anomaly
7954,2781,146,0,2,28,14,4541,3,1,4315,4090,9,7,0,0,0,0,0,49,0,Normal
7955,6606,2581,1,4,297,20,1680,9,5,1986,894,2817,3332,2601,1,3,3093,2612,5,1,Anomaly
7956,2214,729,1,12,548,353,4301,3,1,4492,4105,796,759,414,1,3,109,25,51,0,Normal
7957,3625,3729,1,5,429,92,1061,9,5,1635,1654,3659,4003,3233,1,3,2908,2917,50,1,Anomaly
7958,2068,886,1,28,786,893,4735,3,1,4772,4900,521,514,210,1,3,105,15,335,0,Normal
7959,9525,6,2,0,17,0,5263,9,0,5417,0,6,0,0,0,0,0,0,0,2,Anomaly
7960,2920,92,0,2,22,10,4609,3,1,4209,4012,9,6,0,0,0,0,0,41,0,Normal
7961,6670,10,2,0,48,0,5259,9,0,5421,0,10,0,0,0,0,0,0,0,2,Anomaly
7962,1320,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
7963,7,3566,1,14,1163,394,3069,6,5,3699,2644,1862,2022,1179,1,3,853,1314,41,1,Normal
7964,8174,8,2,0,14,0,5261,9,0,5394,0,8,0,0,0,0,0,0,0,2,Anomaly
7965,1341,57,0,2,23,11,4664,3,1,4321,4143,5,6,0,0,0,0,0,42,0,Normal
7966,5759,5089,1,106,899,1063,3268,6,5,627,3914,3746,1388,4123,1,3,1832,1356,519,1,Anomaly
7967,1436,3587,1,62,991,800,3864,3,1,3382,3470,1196,1185,3863,1,3,101,37,76,0,Normal
7968,1864,455,0,3,154,24,4130,3,1,4576,3722,847,828,351,0,0,0,0,40,0,Normal
7969,6373,9,2,0,40,0,5260,9,0,5421,0,9,0,0,0,0,0,0,0,2,Anomaly
7970,374,572,0,3,134,21,4016,3,1,3892,3567,372,1023,482,0,0,0,0,36,0,Normal
7971,4338,7,2,0,17,0,5262,9,0,5406,0,7,0,0,0,0,0,0,0,2,Anomaly
7972,2198,223,0,2,28,14,4445,3,1,4154,3912,9,3,0,0,0,0,0,49,0,Normal
7973,3867,5,2,0,48,0,5264,9,0,5482,0,5,0,0,0,0,0,0,0,2,Anomaly
7974,2346,5120,1,111,1129,1068,3316,3,1,1933,3851,2253,1441,4112,1,3,78,50,536,0,Normal
7975,1962,1563,1,4,1011,24,3474,3,1,3829,2356,1448,1980,1475,1,3,123,49,13,0,Normal
7976,6474,2480,1,4,137,20,1881,9,5,1380,998,2851,3278,2818,1,3,2287,2011,5,1,Anomaly
7977,7310,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
7978,2391,629,1,12,548,353,4425,3,1,4756,4290,659,629,278,1,3,30,26,51,0,Normal
7979,560,1020,1,39,854,961,4745,3,1,4734,4990,532,499,901,1,3,172,54,381,0,Normal
7980,1108,631,1,12,548,353,4422,3,1,4753,4287,661,631,287,1,3,12,13,51,0,Normal
7981,2313,211,0,2,22,10,4463,3,1,4054,3848,10,9,0,0,0,0,0,41,0,Normal
7982,4372,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
7983,6908,4200,1,5,152,25,564,9,5,439,352,4439,4329,3408,1,3,3057,3015,4,1,Anomaly
7984,5665,3565,1,5,404,91,1130,9,5,1624,1707,3557,3837,2687,1,3,2977,2429,49,1,Normal
7985,7368,0,2,0,1,0,0,0,0,0,0,5056,0,0,0,0,0,0,0,2,Normal
7986,404,4440,1,31,760,642,3207,3,1,2461,2775,1958,1600,1541,1,3,93,24,29,0,Normal
7987,6509,1390,1,4,211,20,3495,9,5,3006,2443,1468,1605,1096,1,3,675,442,5,1,Anomaly
7988,6837,3115,1,5,152,25,1371,9,5,946,989,3554,3492,2681,1,3,1723,1536,4,1,Anomaly
7989,5582,4150,1,5,164,25,596,9,5,494,373,4407,4253,3546,1,3,2354,2273,4,1,Normal
7990,6557,3432,1,5,271,293,1070,6,5,1301,2425,3959,3689,3345,1,3,2906,2145,122,1,Normal
7991,5648,2638,1,5,152,25,1949,9,5,1300,1357,3044,3141,2522,1,3,638,945,4,1,Anomaly
7992,8652,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
7993,9685,7,2,0,48,0,5262,9,0,5452,0,7,0,0,0,0,0,0,0,2,Anomaly
7994,7670,3,2,0,11,0,5266,9,0,5464,0,3,0,0,0,0,0,0,0,2,Anomaly
7995,3649,2385,1,8,1264,51,3661,9,5,4758,2081,1259,1915,1306,1,3,1786,1626,4,1,Anomaly
7996,534,6,2,0,48,0,5263,9,0,5466,0,6,0,0,0,0,0,0,0,2,Anomaly
7997,1543,6,2,0,17,0,5263,9,0,5417,0,6,0,0,0,0,0,0,0,2,Anomaly
7998,26,9,2,0,37,0,5260,9,0,5416,0,9,0,0,0,0,0,0,0,2,Anomaly
7999,7909,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
8000,4842,2941,1,5,1104,25,2577,9,5,3682,1113,2148,3283,2439,1,3,1696,1404,4,1,Anomaly
8001,3766,5,2,0,14,0,5264,9,0,5425,0,5,0,0,0,0,0,0,0,2,Anomaly
8002,4462,1635,1,5,310,252,3283,6,5,2976,2972,1817,1614,1230,1,3,551,769,108,1,Anomaly
8003,2342,64,0,2,22,10,4649,3,1,4262,4078,1,9,0,0,0,0,0,41,0,Normal
8004,4330,3,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
8005,3167,177,0,2,23,11,4502,3,1,4104,3891,9,6,0,0,0,0,0,42,0,Normal
8006,8998,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8007,9020,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8008,3178,66,0,2,28,14,4647,3,1,4440,4217,10,2,0,0,0,0,0,49,0,Normal
8009,8684,2115,1,5,1098,25,3162,9,5,3859,1870,1656,1952,1424,1,3,1281,658,4,1,Anomaly
8010,339,8,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
8011,6528,8,2,0,14,0,5261,9,0,5394,0,8,0,0,0,0,0,0,0,2,Normal
8012,6385,9,2,0,40,0,5260,9,0,5421,0,9,0,0,0,0,0,0,0,2,Anomaly
8013,8914,8,2,0,17,0,5261,9,0,5398,0,8,0,0,0,0,0,0,0,2,Anomaly
8014,5267,2378,1,4,703,20,2049,9,5,3128,1097,2671,3163,2477,1,3,2467,2313,5,1,Normal
8015,5810,2500,1,7,243,57,2670,9,5,1892,2037,2246,2390,1568,1,3,1098,1376,16,1,Normal
8016,6200,3306,1,5,235,25,1189,9,5,1255,853,3835,3540,2982,1,3,3260,3029,4,1,Normal
8017,7076,8,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
8018,5965,1,2,0,48,0,5268,9,0,5653,0,1,0,0,0,0,0,0,0,2,Anomaly
8019,1905,3708,1,12,558,772,2053,3,1,2099,3297,3757,2388,4458,1,3,110,34,306,0,Normal
8020,5899,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
8021,1229,23,2,0,17,0,5246,9,0,5341,0,23,0,0,0,0,0,0,0,2,Anomaly
8022,8399,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8023,9797,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8024,5658,4508,1,9,235,113,796,9,5,475,1053,4328,3911,2729,1,3,1611,1475,15,1,Normal
8025,503,904,1,39,854,961,4956,3,1,4869,5123,335,376,769,1,3,9,19,381,0,Normal
8026,3997,2511,1,5,86,283,1807,6,5,762,2711,3479,2844,2928,1,3,1247,1088,119,1,Anomaly
8027,5770,4116,1,4,703,20,492,9,5,2472,215,4354,4492,3768,1,3,3112,2032,5,1,Normal
8028,1703,5168,0,3,42,6,15,0,0,8,3,5026,4717,4660,0,0,0,0,1,0,Normal
8029,495,324,1,8,93,759,5011,3,1,4716,5156,449,236,698,1,3,47,21,348,0,Normal
8030,9831,3182,1,4,297,20,1057,9,5,1557,484,3662,4393,3575,1,3,2448,2803,5,1,Anomaly
8031,8007,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
8032,332,299,0,3,134,21,4769,3,1,5033,4311,455,60,42,0,0,0,0,36,0,Normal
8033,1998,980,1,35,827,932,4727,3,1,4723,4954,550,508,999,1,3,157,74,365,0,Normal
8034,2310,774,1,27,732,857,4903,3,1,4861,4897,420,413,890,1,3,65,32,290,0,Normal
8035,2290,577,1,23,689,816,5152,3,1,5075,5006,140,141,608,1,3,156,42,264,0,Normal
8036,7493,1,2,0,48,0,5268,9,0,5653,0,1,0,0,0,0,0,0,0,2,Anomaly
8037,4453,10,2,0,421,0,5259,9,0,5589,0,10,0,0,0,0,0,0,0,2,Anomaly
8038,8707,8,2,0,48,0,5261,9,0,5443,0,8,0,0,0,0,0,0,0,2,Anomaly
8039,3538,5133,3,0,40,0,10,9,0,16,0,4993,0,0,1,0,0,0,0,5,Normal
8040,1192,650,1,21,674,790,4982,3,1,4924,4844,293,345,837,1,3,187,41,243,0,Normal
8041,2021,307,0,2,28,14,4087,3,1,3758,3663,1,5,0,0,0,0,0,49,0,Normal
8042,3520,5049,3,0,40,0,35,9,0,27,0,4960,0,0,1,0,0,0,0,5,Normal
8043,1708,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8044,9198,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8045,1464,4,2,0,17,0,5265,9,0,5451,0,4,0,0,0,0,0,0,0,2,Anomaly
8046,3306,2456,1,4,137,20,1925,9,5,1400,1020,5021,4722,4706,1,3,3178,2353,5,1,Normal
8047,1537,1258,1,35,827,923,4088,3,1,3846,4669,959,956,1796,1,3,136,45,349,0,Normal
8048,8741,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
8049,4851,1996,1,5,411,97,2946,9,5,2782,2632,2063,2086,1579,1,3,459,225,51,1,Anomaly
8050,2104,137,0,2,22,10,4552,3,1,4133,3927,15,11,0,0,0,0,0,41,0,Normal
8051,4350,5059,2,0,48,0,5265,9,0,5504,0,4,0,0,0,0,0,0,0,2,Anomaly
8052,910,2660,1,4,435,20,1582,9,5,2401,827,2987,3601,2906,1,3,2406,2157,5,1,Anomaly
8053,8352,2,2,0,17,0,5267,9,0,5522,0,2,0,0,0,0,0,0,0,2,Anomaly
8054,9657,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8055,6225,21,2,0,37,0,5248,9,0,5358,0,21,0,0,0,0,0,0,0,2,Anomaly
8056,3493,11,2,0,628,0,5258,9,0,5640,0,11,0,0,0,0,0,0,0,2,Normal
8057,1161,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
8058,2581,404,0,3,154,24,4180,3,1,4632,3759,760,771,325,0,0,0,0,40,0,Normal
8059,7498,1621,0,2,138,37,1345,9,4,2411,2112,3354,4,0,0,0,0,0,164,0,Anomaly
8060,9858,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
8061,8049,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8062,959,464,1,5,74,411,4438,3,1,4003,4530,687,487,218,1,3,343,17,171,0,Normal
8063,2739,897,1,28,745,884,4701,3,1,4701,4876,572,530,1020,1,3,46,21,322,0,Normal
8064,967,1195,1,9,532,380,3973,3,1,3646,3561,1048,1098,556,1,3,104,15,80,0,Normal
8065,3869,2327,1,7,529,137,2709,9,5,2754,2540,2389,2130,1914,1,3,1256,972,43,1,Anomaly
8066,2812,107,0,2,28,14,4591,3,1,4384,4177,12,7,0,0,0,0,0,49,0,Normal
8067,3837,4,2,0,48,0,5265,9,0,5504,0,4,0,0,0,0,0,0,0,2,Anomaly
8068,8277,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8069,7512,1400,1,4,290,20,3448,9,5,3145,2419,1460,1655,1150,1,3,759,889,5,1,Anomaly
8070,1495,1278,1,35,827,937,4064,3,1,3780,4653,992,974,2125,1,3,368,130,369,0,Normal
8071,2244,1178,1,28,745,884,4131,3,1,3901,4656,925,921,1707,1,3,211,56,322,0,Normal
8072,6138,4962,1,14,490,357,469,6,5,324,975,4518,4383,4624,1,3,3047,2910,35,1,Anomaly
8073,8465,2,2,0,17,0,5267,9,0,5522,0,2,0,0,0,0,0,0,0,2,Anomaly
8074,5850,3016,1,4,137,20,1216,9,5,943,586,3492,3965,3421,1,3,3169,3074,5,1,Normal
8075,1452,126,0,2,22,10,4567,3,1,4156,3952,8,8,0,0,0,0,0,41,0,Normal
8076,3651,4,2,0,48,0,5258,9,0,5414,0,11,0,0,0,0,0,0,0,2,Anomaly
8077,8844,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
8078,7979,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
8079,1404,3972,1,12,580,772,1893,3,1,2020,3192,3632,2664,4511,1,3,83,24,306,0,Normal
8080,3697,2477,1,7,1191,316,3209,9,5,3969,2765,1607,2174,1964,1,3,3094,3048,96,1,Anomaly
8081,459,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
8082,4226,4093,1,14,423,347,2480,6,5,1458,2433,2732,2266,4283,1,3,567,820,34,1,Anomaly
8083,3311,2095,1,5,185,25,2685,9,5,2021,1894,2373,2162,1894,1,3,1215,1021,4,1,Normal
8084,4775,4846,1,13,372,598,640,6,5,350,2154,4399,4146,3123,1,3,2763,1388,110,1,Anomaly
8085,898,43,0,2,22,10,4690,3,1,4358,4184,2,2,0,0,0,0,0,41,0,Normal
8086,554,3,2,0,48,0,5266,9,0,5532,0,3,0,0,0,0,0,0,0,2,Anomaly
8087,9863,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
8088,1291,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
8089,5963,9,2,0,89,0,5260,9,0,5489,0,9,0,0,0,0,0,0,0,2,Normal
8090,2890,11,2,0,387,0,5258,9,0,5566,0,11,0,0,0,0,0,0,0,2,Normal
8091,961,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
8092,3028,923,1,31,797,907,4725,3,1,4727,4920,561,507,987,1,3,119,35,347,0,Normal
8093,179,710,1,12,548,353,4324,3,1,4516,4147,769,743,404,1,3,2,11,51,0,Normal
8094,5433,4376,1,7,174,69,531,9,5,404,951,4549,4217,3683,1,3,3252,3122,25,1,Normal
8095,7883,6,2,0,17,0,5263,9,0,5417,0,6,0,0,0,0,0,0,0,2,Anomaly
8096,5978,3844,1,8,186,77,1336,9,5,732,1581,3898,3166,2316,1,3,2649,2024,17,1,Anomaly
8097,6254,10,2,0,48,0,5259,9,0,5421,0,10,0,0,0,0,0,0,0,2,Anomaly
8098,597,1,2,0,48,0,5268,9,0,5653,0,1,0,0,0,0,0,0,0,2,Anomaly
8099,2366,1912,1,12,548,353,3559,3,1,3108,2971,1689,1458,1027,1,3,9,3,51,0,Normal
8100,2344,726,1,12,548,353,4304,3,1,4496,4111,790,760,415,1,3,59,37,51,0,Normal
8101,3194,1013,1,41,872,965,4788,3,1,4781,5025,492,464,858,1,3,185,35,388,0,Normal
8102,4655,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
8103,5716,5,2,0,48,0,5264,9,0,5482,0,5,0,0,0,0,0,0,0,2,Anomaly
8104,6688,5151,2,0,1069,0,110,9,0,644,0,4880,0,0,0,0,0,0,0,2,Anomaly
8105,8667,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8106,4927,11,2,0,17,0,5258,9,0,5377,0,11,0,0,0,0,0,0,0,2,Anomaly
8107,6604,3169,1,13,1039,367,3074,6,5,3527,2713,1911,1906,1089,1,3,805,1068,44,1,Anomaly
8108,2045,3596,1,12,558,772,2144,3,1,2168,3375,3674,2289,4430,1,3,96,40,306,0,Normal
8109,8689,3,2,0,17,0,5266,9,0,5476,0,3,0,0,0,0,0,0,0,2,Anomaly
8110,7535,0,2,0,1,0,0,0,0,0,0,5059,0,0,0,0,0,0,0,2,Normal
8111,8444,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8112,6576,1847,1,4,361,20,2874,9,5,2824,1817,1926,2146,1600,1,3,1230,631,5,1,Anomaly
8113,976,2,2,0,17,0,5267,9,0,5522,0,2,0,0,0,0,0,0,0,2,Anomaly
8114,5446,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
8115,809,315,0,3,138,21,4395,3,1,4853,3892,668,97,63,0,0,0,0,36,0,Normal
8116,2760,681,1,29,764,891,5049,3,1,4959,5077,230,258,683,1,3,205,69,324,0,Normal
8117,277,1272,1,44,891,983,4191,3,1,3913,4777,885,895,1620,1,3,213,30,405,0,Normal
8118,3288,4,2,0,388,0,5265,9,0,5674,0,4,0,0,0,0,0,0,0,2,Normal
8119,5166,4,2,0,37,0,5265,9,0,5485,0,4,0,0,0,0,0,0,0,2,Anomaly
8120,1586,6,2,0,17,0,5263,9,0,5417,0,6,0,0,0,0,0,0,0,2,Anomaly
8121,25,4346,0,3,130,21,207,3,1,223,175,4804,4448,3590,0,0,0,0,36,0,Normal
8122,5212,9,2,0,48,0,5260,9,0,5431,0,9,0,0,0,0,0,0,0,2,Anomaly
8123,3933,4070,1,5,703,25,655,9,5,2502,412,4321,4246,3349,1,3,2595,2474,4,1,Anomaly
8124,7402,0,2,0,1,0,0,0,0,0,0,5083,0,0,0,0,0,0,0,2,Normal
8125,7606,5,2,0,17,0,5264,9,0,5435,0,5,0,0,0,0,0,0,0,2,Anomaly
8126,1675,9,2,0,17,0,5260,9,0,5391,0,9,0,0,0,0,0,0,0,2,Anomaly
8127,4327,7,2,0,17,0,5262,9,0,5406,0,7,0,0,0,0,0,0,0,2,Anomaly
